respondent_id,age,gender,education,employment,marital_status,fwb1_1,fwb1_2,fwb1_3,fwb1_4,fwb1_5,fwb1_6,fwb2_1,fwb2_2,fwb2_3,fwb2_4,raise2000,financial_knowledge,debt_collector,hardship_food,hardship_doctor
12456,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,2,4,3,2,3,4,2,3,4,6,0,1,1
14398,55-61,Female,Some college/Associate,Work part-time for an employer or the military,Never married,1,1,5,1,4,5,5,1,5,4,8,4,0,1,1
14008,18-24,Female,Some college/Associate,Full-time student,Never married,4,5,2,4,2,2,1,5,1,2,4,4,0,1,1
11021,55-61,Female,Some college/Associate,Retired,Widowed,2,1,2,4,2,2,2,4,1,2,4,5,0,1,1
14076,55-61,Male,High school degree/GED,Unemployed or temporarily laid off,Never married,2,1,4,3,5,4,4,2,2,4,1,2,0,1,1
9606,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,2,4,3,3,3,3,4,3,4,4,4,0,1,1
12799,55-61,Female,High school degree/GED,Permanently sick/disabled or unable to work,Married,4,3,1,5,4,3,1,4,1,2,4,3,0,1,1
7216,55-61,Male,Some college/Associate,Refused,Married,3,4,2,4,3,5,2,4,2,2,-1,6,-1,-1,-1
9607,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,2,3,3,2,3,2,4,2,2,4,5,0,1,1
8244,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,4,3,3,3,2,3,2,4,1,2,4,5,0,1,1
7254,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,1,5,1,3,3,5,2,2,4,5,0,1,1
8645,55-61,Female,Less than high school,Work full-time for an employer or the military,Married,4,3,3,3,5,4,2,4,2,3,4,6,0,1,1
13048,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,5,3,3,3,3,2,3,3,3,5,0,1,1
9353,18-24,Female,Some college/Associate,Full-time student,Never married,3,4,2,3,2,2,1,5,1,2,4,4,0,1,1
12733,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,3,4,4,3,4,2,2,3,1,2,4,5,0,1,1
9608,18-24,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,5,1,5,1,5,5,4,1,4,4,1,2,1,1,1
13671,18-24,Female,Some college/Associate,Full-time student,Never married,2,3,3,2,5,3,2,2,2,3,2,5,0,1,1
8868,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,2,3,2,2,2,4,1,1,3,6,0,1,1
10053,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,5,2,3,3,3,2,4,2,4,4,4,0,1,1
9842,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,2,2,2,3,5,3,3,3,2,2,3,4,0,1,2
12131,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Never married,5,3,2,5,2,3,1,5,1,1,4,5,0,1,1
11587,18-24,Male,Some college/Associate,Full-time student,Never married,4,3,2,3,3,3,3,4,4,3,3,5,1,1,1
7179,18-24,Female,High school degree/GED,Full-time student,Never married,4,5,4,4,4,5,4,4,4,3,1,4,0,1,2
11306,25-34,Male,Some college/Associate,Work part-time for an employer or the military,Divorced/Separated,1,3,3,3,4,4,2,3,3,2,2,6,8,2,2
10859,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,5,2,5,2,2,1,5,1,1,4,6,0,1,1
11789,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,4,2,3,4,5,0,1,1
11022,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,2,3,1,3,2,3,1,3,4,5,0,1,1
10281,55-61,Female,Bachelor's degree,Permanently sick/disabled or unable to work,Widowed,1,1,5,1,5,5,5,1,5,5,1,7,0,2,3
10484,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,5,2,3,2,2,4,5,0,1,1
7810,18-24,Male,Some college/Associate,Full-time student,Never married,3,5,2,3,3,2,2,4,1,2,4,4,0,1,1
13166,35-44,Female,Some college/Associate,Permanently sick/disabled or unable to work,Never married,-1,-1,5,-1,-1,5,-1,-1,-1,4,4,5,0,1,-1
9108,25-34,Male,Some college/Associate,Full-time student,Never married,1,1,5,1,1,5,5,1,5,5,1,3,1,1,3
11588,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Never married,3,2,2,2,3,3,2,3,2,3,2,3,0,1,1
8869,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,4,3,2,4,2,3,2,4,2,4,4,5,0,1,2
12914,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Married,2,1,5,1,5,5,3,2,3,5,2,2,0,1,1
13092,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,3,2,3,3,2,2,3,3,2,3,4,0,1,1
11456,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,1,4,1,1,1,5,1,2,4,6,0,1,1
10054,25-34,Male,Less than high school,Work full-time for an employer or the military,Married,5,5,2,5,5,4,4,5,3,3,1,5,1,2,2
10486,35-44,Male,High school degree/GED,Unemployed or temporarily laid off,Married,3,3,3,2,3,4,2,2,3,3,2,4,1,2,1
7301,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,3,3,3,3,3,2,3,1,3,1,4,0,1,1
11307,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,3,2,3,4,3,2,4,4,2,4,0,1,2
12496,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,4,2,4,5,3,2,5,2,3,4,4,0,1,1
9609,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,3,3,3,4,3,3,2,2,4,4,5,1,1,1
11308,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,4,2,3,4,3,3,2,4,4,0,2,2
8870,25-34,Male,Some college/Associate,Work part-time for an employer or the military,Never married,1,1,5,2,2,5,5,1,4,5,1,5,0,1,2
10055,45-54,Female,Bachelor's degree,Self-employed,Never married,3,3,2,4,4,3,2,3,2,3,4,6,0,1,1
8646,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,3,3,2,4,4,4,4,4,4,5,0,1,1
8078,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,2,4,2,5,5,5,2,2,5,1,6,0,1,1
8079,25-34,Male,Graduate/professional degree,Full-time student,Never married,2,3,3,3,4,4,2,3,3,3,3,4,0,1,2
12548,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,1,3,2,2,3,4,2,3,3,5,0,1,1
9843,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,5,2,5,5,3,2,4,4,3,5,1,1,1
11689,18-24,Female,Some college/Associate,Full-time student,Never married,2,2,3,3,4,4,3,3,2,3,1,4,0,1,2
13813,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,5,5,1,5,1,1,1,5,1,1,4,5,0,1,1
13133,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,2,2,4,2,5,4,4,1,3,5,3,4,0,2,2
14046,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,1,4,2,1,2,5,3,1,4,5,0,1,1
10682,25-34,Female,Bachelor's degree,Work part-time for an employer or the military,Married,2,1,5,1,5,5,5,1,2,5,1,5,0,1,2
8245,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,2,3,3,2,2,4,2,3,4,5,0,1,1
11024,45-54,Female,High school degree/GED,Unemployed or temporarily laid off,Married,3,3,3,3,4,3,2,4,3,4,4,5,0,1,1
11690,45-54,Female,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,1,1,4,2,5,4,4,2,3,5,1,5,0,2,1
10056,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,4,2,4,1,3,1,4,1,2,4,5,0,1,1
9610,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,2,4,1,2,1,4,1,4,4,5,0,1,1
7811,35-44,Female,High school degree/GED,Homemaker,Married,2,2,4,2,4,4,2,3,2,3,3,4,0,1,2
11790,55-61,Female,Bachelor's degree,Self-employed,Married,3,3,3,3,1,5,1,5,1,4,4,3,0,1,1
9611,45-54,Female,Some college/Associate,Homemaker,Married,3,3,3,3,3,4,2,3,2,2,3,5,0,1,1
13617,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,2,3,3,3,4,3,1,4,3,4,4,0,1,1
10058,55-61,Male,Graduate/professional degree,Work part-time for an employer or the military,Married,5,5,4,5,2,3,5,5,2,2,4,6,0,1,1
11590,25-34,Female,Some college/Associate,Work part-time for an employer or the military,Living with partner,1,2,4,2,5,4,3,2,4,3,2,3,1,2,1
12066,45-54,Female,Bachelor's degree,Work part-time for an employer or the military,Married,5,5,1,5,1,1,1,3,1,1,4,4,0,1,1
8871,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,2,3,3,2,4,2,3,4,6,0,1,1
8459,35-44,Male,Less than high school,Work full-time for an employer or the military,Married,3,3,2,3,3,3,2,4,3,2,3,5,1,1,1
10683,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,3,3,4,1,4,1,2,4,5,0,1,1
10283,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,1,3,1,3,1,5,1,1,4,4,0,1,1
13001,45-54,Female,Less than high school,Work part-time for an employer or the military,Married,1,1,1,3,1,1,1,2,1,1,8,4,0,1,1
12886,35-44,Male,High school degree/GED,Unemployed or temporarily laid off,Never married,2,2,2,1,3,3,4,3,2,3,3,4,0,1,2
7180,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Living with partner,3,4,2,1,3,3,2,3,2,1,4,5,0,2,2
11179,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,3,2,4,1,2,1,4,1,1,3,7,0,1,1
7933,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,4,3,3,3,3,3,3,3,3,5,0,2,2
9845,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,2,4,2,3,2,3,2,2,4,5,0,1,1
9612,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,3,4,3,3,4,4,3,1,4,4,5,0,1,1
11025,35-44,Female,Less than high school,Self-employed,Divorced/Separated,3,3,1,4,2,1,2,5,1,1,8,5,0,1,1
9354,45-54,Female,Some college/Associate,Work part-time for an employer or the military,Divorced/Separated,1,2,4,1,5,1,2,4,1,4,1,5,0,2,1
12398,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,3,3,3,3,4,0,1,1
9110,25-34,Male,Bachelor's degree,Refused,Married,3,3,2,3,2,2,1,4,1,3,4,5,0,1,1
7181,25-34,Male,Bachelor's degree,Refused,Married,3,4,3,4,3,3,3,3,3,4,1,4,8,3,2
8647,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,2,3,4,3,1,5,1,2,4,5,0,1,1
11180,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,2,3,2,2,4,5,3,1,2,4,3,5,0,2,1
13368,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,3,3,3,4,3,4,3,3,3,2,4,0,1,2
9355,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,4,2,3,2,3,2,2,2,2,4,5,1,1,1
7182,18-24,Female,Some college/Associate,Self-employed,Never married,3,2,3,3,3,3,3,2,3,2,8,4,8,2,2
9613,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,2,3,4,1,5,2,5,1,1,4,4,0,1,1
9614,25-34,Female,Some college/Associate,Self-employed,Living with partner,2,3,3,1,2,4,2,2,3,4,2,4,1,2,1
11791,45-54,Female,Graduate/professional degree,Self-employed,Married,4,4,1,4,1,2,1,5,1,1,4,6,0,1,1
7302,35-44,Female,Less than high school,Unemployed or temporarily laid off,Never married,4,3,3,3,4,3,2,3,1,2,1,1,0,1,1
13167,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,4,3,2,4,2,1,2,5,1,2,4,5,1,1,1
11181,18-24,Female,High school degree/GED,Full-time student,Never married,3,3,1,3,2,2,2,5,3,3,4,4,0,1,1
9111,25-34,Female,Bachelor's degree,Homemaker,Living with partner,3,4,2,3,3,4,3,4,2,4,3,5,0,1,2
7812,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Never married,4,5,1,4,1,3,3,3,3,1,4,5,0,3,2
9615,45-54,Male,High school degree/GED,Refused,Divorced/Separated,4,5,3,4,4,4,3,3,3,2,8,5,8,2,1
8246,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,2,4,2,3,2,4,2,2,4,5,0,1,1
13616,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,3,4,3,3,1,3,2,4,4,3,0,1,1
10059,25-34,Male,Less than high school,Full-time student,Never married,1,3,2,1,2,4,5,1,4,4,1,4,8,2,2
13441,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,1,5,1,5,5,4,3,2,4,3,4,0,1,1
10060,25-34,Female,Some college/Associate,Permanently sick/disabled or unable to work,Married,1,2,3,3,5,5,4,2,3,1,1,3,0,2,2
12215,25-34,Female,Some college/Associate,Homemaker,Married,2,3,2,4,5,4,3,3,2,2,2,5,1,2,1
10489,55-61,Female,Bachelor's degree,Homemaker,Married,2,3,3,3,3,5,3,3,2,2,3,4,0,1,2
7157,25-34,Female,Graduate/professional degree,Refused,Married,4,4,5,5,4,4,4,4,5,4,4,6,-1,1,1
11591,25-34,Female,Some college/Associate,Full-time student,Married,2,3,3,2,4,3,3,2,4,3,2,3,1,1,1
11183,25-34,Female,Less than high school,Homemaker,Married,3,2,2,3,2,3,3,3,2,2,2,4,0,1,1
8247,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,4,3,4,3,3,3,3,2,3,4,5,0,1,2
10490,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,1,2,1,5,5,5,1,4,4,1,4,0,2,1
7500,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,2,2,2,3,3,3,1,4,1,2,2,2,1,1,1
7183,25-34,Male,Less than high school,Homemaker,Married,1,2,4,2,3,5,2,3,4,5,2,4,0,2,1
11184,25-34,Male,Graduate/professional degree,Work part-time for an employer or the military,Never married,2,2,3,2,5,4,4,1,2,4,4,6,0,1,1
13475,45-54,Male,Some college/Associate,Homemaker,Married,1,1,1,1,1,5,5,1,5,5,1,5,1,3,2
8460,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,2,3,2,3,3,3,2,2,3,4,5,0,1,1
8248,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,4,4,2,4,2,2,3,4,2,3,4,5,0,1,1
14072,25-34,Male,Bachelor's degree,Self-employed,Living with partner,2,3,4,4,3,4,4,4,4,3,4,5,0,3,3
8461,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,1,4,2,2,5,5,1,5,5,3,5,1,1,1
13002,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,4,3,4,1,4,1,4,2,2,4,5,0,1,1
8648,55-61,Female,High school degree/GED,Retired,Married,4,4,2,4,1,2,1,4,1,2,4,6,0,1,1
8649,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,5,5,1,4,2,2,1,5,1,3,4,5,0,1,1
11985,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,2,3,4,4,4,2,4,2,2,6,1,2,1
10492,55-61,Female,Some college/Associate,Homemaker,Married,5,5,1,5,1,1,1,5,1,1,4,7,0,1,1
10284,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,4,2,3,3,3,3,3,1,3,1,5,0,1,1
9356,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,5,2,3,5,2,5,2,4,4,4,0,1,1
7256,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,4,3,3,4,3,4,3,3,4,3,4,4,0,1,1
11692,35-44,Male,Some college/Associate,Work part-time for an employer or the military,Married,2,3,1,3,3,3,3,2,1,3,8,4,0,1,1
11793,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Living with partner,3,3,3,4,2,5,2,4,2,3,3,4,0,1,1
13710,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,2,4,1,4,1,5,1,3,4,5,0,1,1
9846,25-34,Male,Bachelor's degree,Unemployed or temporarily laid off,Married,2,3,4,2,5,5,5,2,1,4,1,7,0,1,2
11186,18-24,Female,High school degree/GED,Full-time student,Never married,3,4,2,4,1,2,1,5,2,2,8,5,0,1,1
7184,35-44,Male,High school degree/GED,Self-employed,Never married,1,1,3,3,5,5,2,1,2,5,1,5,0,2,3
11794,18-24,Male,Some college/Associate,Full-time student,Never married,1,3,1,2,3,3,2,4,1,2,2,4,0,1,1
10860,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,2,3,2,2,2,2,2,2,4,5,0,1,1
10285,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,2,4,2,3,2,4,2,2,4,5,0,1,1
11457,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,2,4,2,5,5,4,1,4,4,2,4,1,1,2
9113,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,2,3,3,2,5,4,4,2,4,4,3,4,1,2,2
13858,35-44,Male,Less than high school,Self-employed,Married,5,1,3,5,1,5,3,3,3,3,2,4,0,1,3
10494,55-61,Male,Some college/Associate,Permanently sick/disabled or unable to work,Married,5,5,1,4,1,2,1,5,1,2,4,5,0,1,1
10063,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,4,4,2,2,5,2,2,4,4,0,1,1
7935,55-61,Female,Some college/Associate,Retired,Married,4,4,1,4,1,2,1,4,1,2,4,6,0,1,1
7503,18-24,Female,Bachelor's degree,Unemployed or temporarily laid off,Living with partner,1,2,3,2,2,4,3,2,3,4,3,5,0,2,2
12333,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,4,3,4,3,2,4,2,4,2,3,4,4,0,1,1
11310,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,3,3,2,5,1,5,1,3,4,4,0,1,1
11795,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,3,2,3,1,3,3,2,4,5,0,1,1
7936,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,3,2,3,2,4,2,2,4,5,0,1,1
7937,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,4,2,4,1,2,1,5,1,1,2,4,0,1,1
13296,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,1,3,3,3,5,5,3,1,3,5,1,4,1,1,2
11026,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,3,3,3,2,4,2,3,4,5,0,1,1
8650,45-54,Female,Some college/Associate,Work part-time for an employer or the military,Married,2,2,5,2,5,4,4,2,1,4,1,5,1,2,1
7938,25-34,Female,High school degree/GED,Work part-time for an employer or the military,Never married,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10496,45-54,Female,Some college/Associate,Permanently sick/disabled or unable to work,Married,2,3,3,3,3,4,3,3,2,4,3,4,1,1,1
11187,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Never married,5,3,3,4,5,3,2,2,2,1,1,5,1,3,1
13114,35-44,Male,Bachelor's degree,Retired,Married,4,3,2,3,2,2,2,4,2,3,4,4,0,1,1
9114,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,4,1,3,1,3,2,5,1,2,4,6,0,1,1
9847,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,2,3,2,3,2,4,2,2,4,6,0,1,1
8081,45-54,Female,Some college/Associate,Self-employed,Married,3,4,3,4,3,4,5,4,5,3,4,5,1,1,1
12399,18-24,Male,High school degree/GED,Homemaker,Never married,3,4,2,3,2,5,2,3,2,3,4,4,0,1,1
7817,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,2,3,3,2,5,1,1,1
8872,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,5,2,4,4,2,3,2,5,4,6,0,1,2
8873,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,3,4,1,2,1,5,1,2,4,6,0,1,1
8874,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,4,2,3,2,3,2,4,1,2,4,7,0,1,1
8651,55-61,Male,Bachelor's degree,Self-employed,Married,4,4,1,4,1,3,1,5,1,1,4,5,0,1,1
8250,25-34,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,4,2,3,3,5,0,1,1
7303,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,1,3,1,4,3,3,4,1,3,8,1,8,1,1
7939,18-24,Male,High school degree/GED,Full-time student,Never married,3,3,2,4,2,3,2,4,2,2,4,4,0,1,1
11459,45-54,Male,Some college/Associate,Permanently sick/disabled or unable to work,Divorced/Separated,2,2,3,2,2,3,4,2,3,3,8,4,0,2,1
12068,35-44,Female,Less than high school,Work full-time for an employer or the military,Divorced/Separated,1,3,3,3,3,2,3,1,3,1,1,1,0,1,2
12400,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,3,2,5,2,3,2,3,4,5,0,1,2
9616,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,5,3,4,2,2,3,4,2,2,4,6,0,1,1
10497,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,3,2,3,1,3,1,2,4,6,0,1,1
11796,45-54,Female,Graduate/professional degree,Homemaker,Married,4,3,3,3,3,3,3,3,1,2,4,6,0,1,1
9115,45-54,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,1,2,5,2,2,5,4,2,3,4,1,4,0,2,1
8875,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,2,4,2,3,3,6,-1,1,1
8462,55-61,Female,High school degree/GED,Self-employed,Married,2,2,3,2,5,5,5,2,2,4,4,4,0,1,1
9849,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,4,4,2,5,1,2,1,5,1,1,4,6,0,1,1
14111,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,4,4,2,2,3,3,2,4,2,2,4,5,0,1,1
13176,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,4,3,2,4,1,3,1,4,2,4,8,5,0,1,1
13310,25-34,Female,Some college/Associate,Permanently sick/disabled or unable to work,Divorced/Separated,1,2,5,2,5,4,5,3,5,5,1,3,1,1,1
7940,45-54,Male,High school degree/GED,Refused,Married,5,5,1,5,1,3,1,5,1,1,8,7,0,1,1
8877,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,3,3,3,2,2,4,2,2,4,5,1,1,1
11693,55-61,Male,Graduate/professional degree,Permanently sick/disabled or unable to work,Married,5,4,2,4,1,2,1,5,1,2,4,7,0,1,1
9617,45-54,Male,High school degree/GED,Work part-time for an employer or the military,Never married,1,2,3,2,4,4,4,2,4,4,1,3,1,1,2
8463,18-24,Female,High school degree/GED,Work part-time for an employer or the military,Never married,2,3,2,3,4,4,4,2,1,3,1,4,0,1,1
10686,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Never married,4,4,4,3,3,4,4,4,4,4,-1,5,-1,-1,-1
12498,55-61,Male,High school degree/GED,Permanently sick/disabled or unable to work,Married,3,3,3,3,3,3,2,3,2,2,4,4,0,1,1
10064,45-54,Female,High school degree/GED,Permanently sick/disabled or unable to work,Married,4,4,2,3,3,3,1,5,1,2,4,5,0,1,1
8251,55-61,Male,Graduate/professional degree,Refused,Divorced/Separated,4,3,1,4,1,3,1,3,2,3,4,5,0,1,1
10287,55-61,Male,High school degree/GED,Self-employed,Married,4,4,2,4,2,2,2,4,1,2,4,4,0,1,1
9117,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,4,4,3,3,2,2,2,5,2,2,4,5,0,1,1
8878,55-61,Female,Bachelor's degree,Refused,Never married,3,4,2,4,4,4,3,3,2,2,1,4,0,1,1
11027,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,2,2,4,2,4,1,2,4,6,0,1,1
12069,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Never married,3,4,4,5,5,1,1,5,1,1,4,6,0,1,1
12699,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,3,3,2,4,2,3,2,3,4,4,0,1,1
10288,45-54,Female,Bachelor's degree,Work part-time for an employer or the military,Married,4,4,1,4,1,3,2,3,2,3,4,4,0,1,1
13930,45-54,Male,Less than high school,Permanently sick/disabled or unable to work,Married,5,4,1,4,1,2,1,5,1,1,4,6,0,1,1
13618,45-54,Male,Less than high school,Work full-time for an employer or the military,Married,2,3,1,3,4,3,3,4,2,2,3,5,0,1,1
10289,55-61,Female,High school degree/GED,Unemployed or temporarily laid off,Married,4,2,4,2,3,5,5,2,3,5,3,4,0,1,2
13235,45-54,Female,Bachelor's degree,Homemaker,Married,1,2,5,2,4,4,2,3,3,4,2,4,8,1,1
9358,45-54,Male,High school degree/GED,Self-employed,Married,3,3,3,3,3,3,1,3,1,2,3,5,0,1,1
12499,45-54,Male,Less than high school,Work part-time for an employer or the military,Married,3,3,2,3,1,3,1,3,1,2,4,4,0,1,1
12662,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,1,5,1,1,1,5,1,2,4,6,0,1,1
13297,55-61,Male,High school degree/GED,Permanently sick/disabled or unable to work,Married,1,3,3,1,3,3,1,2,3,3,1,3,8,2,1
7351,18-24,Female,Some college/Associate,Full-time student,Never married,4,3,2,3,2,4,2,5,2,2,4,5,-1,1,1
9851,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,1,3,3,3,2,5,2,2,4,6,0,1,1
10501,45-54,Female,High school degree/GED,Work part-time for an employer or the military,Married,5,5,1,5,1,1,1,5,2,2,4,2,0,1,1
9359,25-34,Male,High school degree/GED,Unemployed or temporarily laid off,Divorced/Separated,1,1,4,2,4,5,4,1,5,5,1,3,1,2,1
9619,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,3,4,2,5,1,3,2,4,4,5,0,1,1
9118,35-44,Male,Some college/Associate,Self-employed,Married,4,3,3,3,2,4,2,4,1,3,4,4,0,1,1
13468,45-54,Male,High school degree/GED,Retired,Never married,1,1,1,3,1,1,2,2,3,3,3,3,1,2,2
8654,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Never married,5,5,5,5,5,5,5,5,5,5,4,7,0,1,1
13425,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,3,2,3,3,2,2,2,2,2,3,3,1,1,1
13288,25-34,Female,Graduate/professional degree,Full-time student,Married,5,5,5,5,2,3,1,5,1,1,4,5,0,1,1
10065,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,1,5,1,5,5,3,2,5,5,4,3,0,1,1
11460,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,3,2,4,4,4,0,1,1
11897,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,2,3,1,3,4,3,3,3,3,4,3,5,0,1,1
8655,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,4,2,4,4,2,2,4,2,4,3,5,0,1,1
